Date,cases,deaths,Country,population,continent,"14 day cases/100,000"
08/16/2020,1077,3,United_Kingdom,66647112.0,Europe,20.24393795
08/15/2020,1440,11,United_Kingdom,66647112.0,Europe,19.78480328
08/14/2020,1129,18,United_Kingdom,66647112.0,Europe,18.94455682
08/13/2020,1009,20,United_Kingdom,66647112.0,Europe,18.51993227
12/08/2020,1148,13,United_Kingdom,66647112.0,Europe,18.150824
11/08/2020,816,18,United_Kingdom,66647112.0,Europe,16.53334956
10/08/2020,1062,5,United_Kingdom,66647112.0,Europe,15.86565371
09/08/2020,758,3,United_Kingdom,66647112.0,Europe,14.903871599999999
08/08/2020,871,12,United_Kingdom,66647112.0,Europe,14.76733155
07/08/2020,950,18,United_Kingdom,66647112.0,Europe,14.55726994
06/08/2020,891,14,United_Kingdom,66647112.0,Europe,14.29169204
05/08/2020,670,18,United_Kingdom,66647112.0,Europe,14.08163042
04/08/2020,928,1,United_Kingdom,66647112.0,Europe,14.26618456
03/08/2020,743,5,United_Kingdom,66647112.0,Europe,13.4934579
02/08/2020,771,13,United_Kingdom,66647112.0,Europe,13.11834787
01/08/2020,880,20,United_Kingdom,66647112.0,Europe,12.81525897
07/31/2020,846,0,United_Kingdom,66647112.0,Europe,12.55118151
07/30/2020,763,34,United_Kingdom,66647112.0,Europe,12.44014894
07/29/2020,70,21,United_Kingdom,66647112.0,Europe,12.32311462
07/28/2020,371,3,United_Kingdom,66647112.0,Europe,13.30740333
07/27/2020,421,8,United_Kingdom,66647112.0,Europe,13.29239893
07/26/2020,667,15,United_Kingdom,66647112.0,Europe,13.32390817
07/25/2020,731,32,United_Kingdom,66647112.0,Europe,13.17086328
07/24/2020,773,9,United_Kingdom,66647112.0,Europe,13.14685624
07/23/2020,751,17,United_Kingdom,66647112.0,Europe,13.02682103
07/22/2020,793,25,United_Kingdom,66647112.0,Europe,12.79575325
07/21/2020,413,10,United_Kingdom,66647112.0,Europe,12.66221408
07/20/2020,493,11,United_Kingdom,66647112.0,Europe,12.87527658
07/19/2020,569,9,United_Kingdom,66647112.0,Europe,12.73723609
07/18/2020,704,26,United_Kingdom,66647112.0,Europe,12.75224049
07/17/2020,772,24,United_Kingdom,66647112.0,Europe,12.5991956
07/16/2020,685,26,United_Kingdom,66647112.0,Europe,12.41764234
07/15/2020,726,44,United_Kingdom,66647112.0,Europe,12.31561242
07/14/2020,361,10,United_Kingdom,66647112.0,Europe,12.32161418
07/13/2020,442,9,United_Kingdom,66647112.0,Europe,12.44915159
12/07/2020,565,17,United_Kingdom,66647112.0,Europe,12.75974269
11/07/2020,715,34,United_Kingdom,66647112.0,Europe,12.91878934
10/07/2020,693,31,United_Kingdom,66647112.0,Europe,12.92779198
09/07/2020,597,57,United_Kingdom,66647112.0,Europe,13.05532939
08/07/2020,704,54,United_Kingdom,66647112.0,Europe,13.48895658
07/07/2020,555,11,United_Kingdom,66647112.0,Europe,13.77704108
06/07/2020,401,19,United_Kingdom,66647112.0,Europe,13.90307805
05/07/2020,579,32,United_Kingdom,66647112.0,Europe,14.33220392
04/07/2020,602,49,United_Kingdom,66647112.0,Europe,14.94288305
03/07/2020,651,41,United_Kingdom,66647112.0,Europe,15.58057009
02/07/2020,617,97,United_Kingdom,66647112.0,Europe,16.12372941
01/07/2020,730,53,United_Kingdom,66647112.0,Europe,16.85144287
06/30/2020,446,21,United_Kingdom,66647112.0,Europe,17.32108062
06/29/2020,649,31,United_Kingdom,66647112.0,Europe,17.8852461
06/28/2020,671,40,United_Kingdom,66647112.0,Europe,18.24685217
06/27/2020,721,77,United_Kingdom,66647112.0,Europe,18.81851985
06/26/2020,778,99,United_Kingdom,66647112.0,Europe,19.26265012
06/25/2020,886,87,United_Kingdom,66647112.0,Europe,19.89433541
06/24/2020,896,94,United_Kingdom,66647112.0,Europe,20.30245512
06/23/2020,639,14,United_Kingdom,66647112.0,Europe,20.60704446
06/22/2020,687,31,United_Kingdom,66647112.0,Europe,20.73008055
06/21/2020,986,71,United_Kingdom,66647112.0,Europe,20.90113072
06/20/2020,1027,84,United_Kingdom,66647112.0,Europe,21.10218969
06/19/2020,1013,67,United_Kingdom,66647112.0,Europe,21.42628476
06/18/2020,1102,110,United_Kingdom,66647112.0,Europe,21.94093572
06/17/2020,1043,120,United_Kingdom,66647112.0,Europe,22.51410384
06/16/2020,822,29,United_Kingdom,66647112.0,Europe,23.111279
06/15/2020,890,27,United_Kingdom,66647112.0,Europe,23.49689211
06/14/2020,1052,107,United_Kingdom,66647112.0,Europe,23.84949553
06/13/2020,1017,131,United_Kingdom,66647112.0,Europe,24.56220459
12/06/2020,1199,76,United_Kingdom,66647112.0,Europe,25.67703159
11/06/2020,1158,164,United_Kingdom,66647112.0,Europe,26.6313115
10/06/2020,1099,195,United_Kingdom,66647112.0,Europe,27.40253771
09/06/2020,721,47,United_Kingdom,66647112.0,Europe,28.19026877
08/06/2020,801,54,United_Kingdom,66647112.0,Europe,29.15505176
07/06/2020,1120,143,United_Kingdom,66647112.0,Europe,30.24437128
06/06/2020,1243,258,United_Kingdom,66647112.0,Europe,31.65778586
05/06/2020,1356,130,United_Kingdom,66647112.0,Europe,33.65487165
04/06/2020,1484,254,United_Kingdom,66647112.0,Europe,35.69847108
03/06/2020,1441,249,United_Kingdom,66647112.0,Europe,38.05116117
02/06/2020,1079,86,United_Kingdom,66647112.0,Europe,39.77366641
01/06/2020,1125,60,United_Kingdom,66647112.0,Europe,40.91250045
05/31/2020,1527,154,United_Kingdom,66647112.0,Europe,42.34392032
05/30/2020,1760,274,United_Kingdom,66647112.0,Europe,43.84285999
05/29/2020,1835,343,United_Kingdom,66647112.0,Europe,45.145241999999996
05/28/2020,1672,422,United_Kingdom,66647112.0,Europe,47.35388984
05/27/2020,1624,131,United_Kingdom,66647112.0,Europe,49.94965123
05/26/2020,1364,104,United_Kingdom,66647112.0,Europe,52.89351473
05/25/2020,1527,379,United_Kingdom,66647112.0,Europe,54.34143943
05/24/2020,2062,220,United_Kingdom,66647112.0,Europe,55.2867167
05/23/2020,2574,291,United_Kingdom,66647112.0,Europe,56.78865725
05/22/2020,2718,273,United_Kingdom,66647112.0,Europe,58.5786823
05/21/2020,3052,328,United_Kingdom,66647112.0,Europe,60.24267038
05/20/2020,2589,500,United_Kingdom,66647112.0,Europe,61.18794765
05/19/2020,1838,146,United_Kingdom,66647112.0,Europe,62.38829974
05/18/2020,2079,67,United_Kingdom,66647112.0,Europe,64.10480322
05/17/2020,2526,411,United_Kingdom,66647112.0,Europe,65.83030935
05/16/2020,2628,350,United_Kingdom,66647112.0,Europe,69.14778243
05/15/2020,3307,352,United_Kingdom,66647112.0,Europe,72.6558114
05/14/2020,3402,447,United_Kingdom,66647112.0,Europe,75.85925104
05/13/2020,3586,614,United_Kingdom,66647112.0,Europe,77.85033506
12/05/2020,2329,187,United_Kingdom,66647112.0,Europe,79.53082798
11/05/2020,2157,217,United_Kingdom,66647112.0,Europe,81.24733147
10/05/2020,3063,275,United_Kingdom,66647112.0,Europe,83.63453168
09/05/2020,3767,579,United_Kingdom,66647112.0,Europe,86.49587097
08/05/2020,3827,458,United_Kingdom,66647112.0,Europe,88.58298316
07/05/2020,3682,647,United_Kingdom,66647112.0,Europe,91.07371374
06/05/2020,3389,726,United_Kingdom,66647112.0,Europe,92.69118818
05/05/2020,2982,272,United_Kingdom,66647112.0,Europe,94.88933294
04/05/2020,3229,253,United_Kingdom,66647112.0,Europe,96.19621627
03/05/2020,4737,584,United_Kingdom,66647112.0,Europe,98.43487292
02/05/2020,4966,698,United_Kingdom,66647112.0,Europe,98.7634693
01/05/2020,5442,634,United_Kingdom,66647112.0,Europe,99.25261278
04/30/2020,4729,769,United_Kingdom,66647112.0,Europe,98.68694686
04/29/2020,4706,969,United_Kingdom,66647112.0,Europe,98.08226949
04/28/2020,3473,320,United_Kingdom,66647112.0,Europe,97.29003711
04/27/2020,3748,364,United_Kingdom,66647112.0,Europe,97.31404416
04/26/2020,4970,815,United_Kingdom,66647112.0,Europe,97.06046978
04/25/2020,5158,1010,United_Kingdom,66647112.0,Europe,96.07468063
04/24/2020,5487,682,United_Kingdom,66647112.0,Europe,95.62454859
04/23/2020,4760,847,United_Kingdom,66647112.0,Europe,95.09039191
04/22/2020,4854,1224,United_Kingdom,66647112.0,Europe,96.12569559
04/21/2020,3853,570,United_Kingdom,66647112.0,Europe,96.76788396
04/20/2020,4721,432,United_Kingdom,66647112.0,Europe,96.37626909
04/19/2020,4956,1105,United_Kingdom,66647112.0,Europe,95.32446057
04/18/2020,5292,913,United_Kingdom,66647112.0,Europe,95.25694077
04/17/2020,5065,1036,United_Kingdom,66647112.0,Europe,94.62075416
04/16/2020,4326,880,United_Kingdom,66647112.0,Europe,94.39268726
04/15/2020,4178,1076,United_Kingdom,66647112.0,Europe,94.67477
04/14/2020,3489,724,United_Kingdom,66647112.0,Europe,94.81731181
04/13/2020,3579,657,United_Kingdom,66647112.0,Europe,93.87053411
12/04/2020,4313,843,United_Kingdom,66647112.0,Europe,92.73470094
11/04/2020,4858,1122,United_Kingdom,66647112.0,Europe,91.06020978
10/04/2020,5131,1116,United_Kingdom,66647112.0,Europe,88.40293035
09/04/2020,5450,1030,United_Kingdom,66647112.0,Europe,84.74335692
08/04/2020,5282,1105,United_Kingdom,66647112.0,Europe,80.12950359
07/04/2020,3592,567,United_Kingdom,66647112.0,Europe,75.7122079
06/04/2020,4020,599,United_Kingdom,66647112.0,Europe,72.3902335
05/04/2020,4911,756,United_Kingdom,66647112.0,Europe,68.15599152
04/04/2020,4868,736,United_Kingdom,66647112.0,Europe,62.67038248
03/04/2020,4913,657,United_Kingdom,66647112.0,Europe,56.94920434
02/04/2020,4514,672,United_Kingdom,66647112.0,Europe,51.07648175
01/04/2020,4273,403,United_Kingdom,66647112.0,Europe,45.45733355
03/31/2020,2858,374,United_Kingdom,66647112.0,Europe,39.96272187
03/30/2020,2822,212,United_Kingdom,66647112.0,Europe,36.33765856
03/29/2020,3197,292,United_Kingdom,66647112.0,Europe,32.64507545
03/28/2020,3087,288,United_Kingdom,66647112.0,Europe,28.5653788
03/27/2020,2692,181,United_Kingdom,66647112.0,Europe,24.65973319
03/26/2020,2375,191,United_Kingdom,66647112.0,Europe,21.2297271
03/25/2020,2338,148,United_Kingdom,66647112.0,Europe,18.05479583
03/24/2020,1378,76,United_Kingdom,66647112.0,Europe,14.76883199
03/23/2020,1198,36,United_Kingdom,66647112.0,Europe,12.78675061
03/22/2020,1255,58,United_Kingdom,66647112.0,Europe,11.07924977
03/21/2020,1055,32,United_Kingdom,66647112.0,Europe,9.31773308
03/20/2020,999,46,United_Kingdom,66647112.0,Europe,7.81129121
03/19/2020,769,34,United_Kingdom,66647112.0,Europe,6.39637619
03/18/2020,611,17,United_Kingdom,66647112.0,Europe,5.32506195
03/17/2020,442,22,United_Kingdom,66647112.0,Europe,4.46831064
03/16/2020,361,14,United_Kingdom,66647112.0,Europe,3.8381258000000003
03/15/2020,478,19,United_Kingdom,66647112.0,Europe,3.30396912
03/14/2020,484,1,United_Kingdom,66647112.0,Europe,2.60476403
03/13/2020,406,2,United_Kingdom,66647112.0,Europe,1.89055454
12/03/2020,259,0,United_Kingdom,66647112.0,Europe,1.28737761
11/03/2020,148,4,United_Kingdom,66647112.0,Europe,0.90626583
10/03/2020,57,1,United_Kingdom,66647112.0,Europe,0.68720157
09/03/2020,60,0,United_Kingdom,66647112.0,Europe,0.60167648
08/03/2020,81,1,United_Kingdom,66647112.0,Europe,0.51165008
07/03/2020,51,1,United_Kingdom,66647112.0,Europe,0.39161487
06/03/2020,56,0,United_Kingdom,66647112.0,Europe,0.31509242
05/03/2020,55,0,United_Kingdom,66647112.0,Europe,0.23106778
04/03/2020,40,0,United_Kingdom,66647112.0,Europe,0.14854357
03/03/2020,22,0,United_Kingdom,66647112.0,Europe,0.08852597
02/03/2020,5,0,United_Kingdom,66647112.0,Europe,0.05551628
01/03/2020,12,0,United_Kingdom,66647112.0,Europe,0.04801408
02/29/2020,8,0,United_Kingdom,66647112.0,Europe,0.030008799999999995
02/28/2020,4,0,United_Kingdom,66647112.0,Europe,0.01800528
02/27/2020,5,0,United_Kingdom,66647112.0,Europe,0.01200352
02/26/2020,2,0,United_Kingdom,66647112.0,Europe,0.00600176
02/23/2020,1,0,United_Kingdom,66647112.0,Europe,0.01050308
02/13/2020,1,0,United_Kingdom,66647112.0,Europe,0.015004399999999998
11/02/2020,1,0,United_Kingdom,66647112.0,Europe,0.01350396
10/02/2020,4,0,United_Kingdom,66647112.0,Europe,0.01200352
07/02/2020,1,0,United_Kingdom,66647112.0,Europe,0.00600176
05/02/2020,1,0,United_Kingdom,66647112.0,Europe,0.00450132
01/02/2020,2,0,United_Kingdom,66647112.0,Europe,0.00300088
12/14/2020,189723,1340,United_States_of_America,329064917.0,America,873.2115919
12/13/2020,216017,2315,United_States_of_America,329064917.0,America,857.0892412000001
12/12/2020,234633,3343,United_States_of_America,329064917.0,America,838.5141829
11/12/2020,224680,2748,United_States_of_America,329064917.0,America,830.3942046
10/12/2020,220025,3124,United_States_of_America,329064917.0,America,794.3560267000001
09/12/2020,217344,2564,United_States_of_America,329064917.0,America,784.1951137
08/12/2020,197334,1433,United_States_of_America,329064917.0,America,769.8967192000001
07/12/2020,173432,1111,United_States_of_America,329064917.0,America,762.7944732000001
06/12/2020,211933,2203,United_States_of_America,329064917.0,America,757.9440625
05/12/2020,231930,2680,United_States_of_America,329064917.0,America,746.8705635
04/12/2020,214747,2481,United_States_of_America,329064917.0,America,735.9873007
03/12/2020,203311,3190,United_States_of_America,329064917.0,America,727.8651951
02/12/2020,180421,2600,United_States_of_America,329064917.0,America,717.7437878999999
01/12/2020,157903,1172,United_States_of_America,329064917.0,America,709.8107028
11/30/2020,136670,810,United_States_of_America,329064917.0,America,713.0082482
11/29/2020,154893,1204,United_States_of_America,329064917.0,America,711.6407368
11/28/2020,207913,1404,United_States_of_America,329064917.0,America,714.7963452
11/27/2020,106091,1189,United_States_of_America,329064917.0,America,707.7764537
11/26/2020,186589,2341,United_States_of_America,329064917.0,America,722.234999
11/25/2020,170293,2224,United_States_of_America,329064917.0,America,709.0816672999999
11/24/2020,173963,919,United_States_of_America,329064917.0,America,702.0863911
11/23/2020,157471,883,United_States_of_America,329064917.0,America,691.4313506
11/22/2020,175494,1486,United_States_of_America,329064917.0,America,677.2159184999999
11/21/2020,196117,1858,United_States_of_America,329064917.0,America,660.7811674
11/20/2020,188020,2018,United_States_of_America,329064917.0,America,640.8781037
11/19/2020,170005,1850,United_States_of_America,329064917.0,America,620.9476897999999
11/18/2020,154316,1467,United_States_of_America,329064917.0,America,600.4356277
11/17/2020,168425,1006,United_States_of_America,329064917.0,America,581.7213872000001
11/16/2020,132170,614,United_States_of_America,329064917.0,America,556.0298
11/15/2020,165277,1255,United_States_of_America,329064917.0,America,540.4799807
11/14/2020,184813,1915,United_States_of_America,329064917.0,America,514.2410851
11/13/2020,153669,630,United_States_of_America,329064917.0,America,488.8539972
12/11/2020,143306,2117,United_States_of_America,329064917.0,America,468.93725839999996
11/11/2020,147274,1432,United_States_of_America,329064917.0,America,449.20407
10/11/2020,138901,679,United_States_of_America,329064917.0,America,427.27982460000004
09/11/2020,110693,459,United_States_of_America,329064917.0,America,405.8427171
08/11/2020,121413,1014,United_States_of_America,329064917.0,America,390.2673709
07/11/2020,130623,1162,United_States_of_America,329064917.0,America,378.6110082
06/11/2020,122436,1208,United_States_of_America,329064917.0,America,364.84655089999995
05/11/2020,102507,1102,United_States_of_America,329064917.0,America,349.53710970000003
04/11/2020,92734,1076,United_States_of_America,329064917.0,America,337.5245864
03/11/2020,83883,555,United_States_of_America,329064917.0,America,327.1360587
02/11/2020,81001,440,United_States_of_America,329064917.0,America,319.92684289999994
01/11/2020,78934,848,United_States_of_America,329064917.0,America,309.8504117
10/31/2020,101273,1040,United_States_of_America,329064917.0,America,303.0666438
10/30/2020,88130,968,United_States_of_America,329064917.0,America,293.64084410000004
10/29/2020,78371,977,United_States_of_America,329064917.0,America,286.2426079
10/28/2020,75129,988,United_States_of_America,329064917.0,America,280.4732295
10/27/2020,68359,505,United_States_of_America,329064917.0,America,273.6016371
10/26/2020,59440,331,United_States_of_America,329064917.0,America,265.48591319999997
10/25/2020,83056,904,United_States_of_America,329064917.0,America,260.67136170000003
10/24/2020,85329,953,United_States_of_America,329064917.0,America,251.9238476
10/23/2020,72058,841,United_States_of_America,329064917.0,America,243.6437185
10/22/2020,62978,1135,United_States_of_America,329064917.0,America,239.00694339999998
10/21/2020,58549,933,United_States_of_America,329064917.0,America,234.5105662
10/20/2020,60160,459,United_States_of_America,329064917.0,America,229.8042
10/19/2020,47843,385,United_States_of_America,329064917.0,America,223.89199269999997
10/18/2020,56611,690,United_States_of_America,329064917.0,America,219.95903019999997
10/17/2020,70256,899,United_States_of_America,329064917.0,America,218.1502685
10/16/2020,63785,828,United_States_of_America,329064917.0,America,213.35334269999996
10/15/2020,59386,970,United_States_of_America,329064917.0,America,207.57515149999998
10/14/2020,52517,817,United_States_of_America,329064917.0,America,202.2862255
10/13/2020,41653,314,United_States_of_America,329064917.0,America,199.3992571
12/10/2020,43597,394,United_States_of_America,329064917.0,America,196.769077
11/10/2020,54271,590,United_States_of_America,329064917.0,America,194.53577909999998
10/10/2020,58082,1014,United_States_of_America,329064917.0,America,191.83023390000002
09/10/2020,56800,972,United_States_of_America,329064917.0,America,190.89759119999997
08/10/2020,48182,892,United_States_of_America,329064917.0,America,187.07251010000002
07/10/2020,43062,717,United_States_of_America,329064917.0,America,183.95701540000002
06/10/2020,40705,398,United_States_of_America,329064917.0,America,182.5120118
05/10/2020,34901,400,United_States_of_America,329064917.0,America,186.294852
04/10/2020,50659,678,United_States_of_America,329064917.0,America,187.7994183
03/10/2020,54471,908,United_States_of_America,329064917.0,America,184.64988780000002
02/10/2020,44771,880,United_States_of_America,329064917.0,America,183.3547026
01/10/2020,41982,930,United_States_of_America,329064917.0,America,182.98881740000002
09/30/2020,43017,928,United_States_of_America,329064917.0,America,177.70596919999997
09/29/2020,32998,314,United_States_of_America,329064917.0,America,180.2756749
09/28/2020,36248,259,United_States_of_America,329064917.0,America,180.8357468
09/27/2020,45368,723,United_States_of_America,329064917.0,America,180.1133969
09/26/2020,55013,964,United_States_of_America,329064917.0,America,178.73129880000002
09/25/2020,44213,901,United_States_of_America,329064917.0,America,176.6186457
09/24/2020,37930,1102,United_States_of_America,329064917.0,America,174.58075
09/23/2020,38307,926,United_States_of_America,329064917.0,America,172.7564899
09/22/2020,53153,372,United_States_of_America,329064917.0,America,169.3574645
09/21/2020,39852,251,United_States_of_America,329064917.0,America,160.57409119999997
09/20/2020,40295,669,United_States_of_America,329064917.0,America,157.7488128
09/19/2020,50209,956,United_States_of_America,329064917.0,America,158.9172753
09/18/2020,43567,831,United_States_of_America,329064917.0,America,159.17922969999998
09/17/2020,24598,865,United_States_of_America,329064917.0,America,156.9553524
09/16/2020,51473,1407,United_States_of_America,329064917.0,America,161.2572391
09/15/2020,34841,451,United_States_of_America,329064917.0,America,159.18044519999998
09/14/2020,33871,378,United_States_of_America,329064917.0,America,158.8792889
09/13/2020,40820,685,United_States_of_America,329064917.0,America,159.3989432
12/09/2020,48061,1227,United_States_of_America,329064917.0,America,160.4087743
11/09/2020,37507,974,United_States_of_America,329064917.0,America,160.8928733
10/09/2020,31927,1136,United_States_of_America,329064917.0,America,163.4461689
09/09/2020,27122,471,United_States_of_America,329064917.0,America,166.7649669
08/09/2020,24250,267,United_States_of_America,329064917.0,America,170.10686069999997
07/09/2020,30555,403,United_States_of_America,329064917.0,America,174.37592719999998
06/09/2020,44140,773,United_States_of_America,329064917.0,America,175.5766021
05/09/2020,51071,968,United_States_of_America,329064917.0,America,175.6489283
04/09/2020,36249,1053,United_States_of_America,329064917.0,America,175.2869936
03/09/2020,38754,1055,United_States_of_America,329064917.0,America,177.6439753
02/09/2020,44639,1091,United_States_of_America,329064917.0,America,180.2793216
01/09/2020,33850,529,United_States_of_America,329064917.0,America,180.1127891
08/31/2020,35581,290,United_States_of_America,329064917.0,America,180.4792822
08/30/2020,44143,1006,United_States_of_America,329064917.0,America,182.46156580000002
08/29/2020,49654,949,United_States_of_America,329064917.0,America,183.65950569999998
08/28/2020,45909,1110,United_States_of_America,329064917.0,America,188.2737928
08/27/2020,42848,1228,United_States_of_America,329064917.0,America,189.8494697
08/26/2020,38119,1207,United_States_of_America,329064917.0,America,193.8283199
08/25/2020,38298,473,United_States_of_America,329064917.0,America,196.4703518
08/24/2020,34506,444,United_States_of_America,329064917.0,America,199.88366000000002
08/23/2020,44378,956,United_States_of_America,329064917.0,America,203.6339839
08/22/2020,49880,1151,United_States_of_America,329064917.0,America,207.2329698
08/21/2020,44005,1078,United_States_of_America,329064917.0,America,209.7461517
08/20/2020,47426,1356,United_States_of_America,329064917.0,America,214.53244130000002
08/19/2020,44091,1324,United_States_of_America,329064917.0,America,216.1667693
08/18/2020,35056,445,United_States_of_America,329064917.0,America,220.2492464
08/17/2020,42104,571,United_States_of_America,329064917.0,America,223.45560469999998
08/16/2020,48085,1035,United_States_of_America,329064917.0,America,225.0987455
08/15/2020,64838,1336,United_States_of_America,329064917.0,America,228.23551260000002
08/14/2020,51094,1083,United_States_of_America,329064917.0,America,228.8995153
08/13/2020,55941,1490,United_States_of_America,329064917.0,America,234.0468279
12/08/2020,46813,1076,United_States_of_America,329064917.0,America,239.8341358
11/08/2020,49530,523,United_States_of_America,329064917.0,America,244.3684995
10/08/2020,46847,513,United_States_of_America,329064917.0,America,246.4085225
09/08/2020,56221,1069,United_States_of_America,329064917.0,America,249.1879133
08/08/2020,58150,1252,United_States_of_America,329064917.0,America,252.0071138
07/08/2020,59755,1848,United_States_of_America,329064917.0,America,258.1691199
06/08/2020,52804,1450,United_States_of_America,329064917.0,America,259.2148102
05/08/2020,57525,1403,United_States_of_America,329064917.0,America,264.0904439
04/08/2020,45607,543,United_States_of_America,329064917.0,America,268.5038588
03/08/2020,47511,413,United_States_of_America,329064917.0,America,271.8901207
02/08/2020,58407,1133,United_States_of_America,329064917.0,America,276.23120939999995
01/08/2020,67023,1244,United_States_of_America,329064917.0,America,277.8545973
07/31/2020,68032,1357,United_States_of_America,329064917.0,America,279.2132958
07/30/2020,74985,1457,United_States_of_America,329064917.0,America,281.91732149999996
07/29/2020,61734,1245,United_States_of_America,329064917.0,America,279.7086388
07/28/2020,56243,1076,United_States_of_America,329064917.0,America,281.77023810000003
07/27/2020,55993,475,United_States_of_America,329064917.0,America,282.3388189
07/26/2020,65498,914,United_States_of_America,329064917.0,America,282.72324150000003
07/25/2020,78427,1304,United_States_of_America,329064917.0,America,281.9796192
07/24/2020,63196,1052,United_States_of_America,329064917.0,America,278.39309289999994
07/23/2020,68848,1124,United_States_of_America,329064917.0,America,278.3347457
07/22/2020,72048,1160,United_States_of_America,329064917.0,America,275.31345739999995
07/21/2020,56750,372,United_States_of_America,329064917.0,America,270.88424019999997
07/20/2020,61796,415,United_States_of_America,329064917.0,America,268.82993430000005
07/19/2020,63749,853,United_States_of_America,329064917.0,America,264.9696017
07/18/2020,71494,908,United_States_of_America,329064917.0,America,259.33910180000004
07/17/2020,76930,939,United_States_of_America,329064917.0,America,254.1571455
07/16/2020,67717,953,United_States_of_America,329064917.0,America,247.0062769
07/15/2020,68518,861,United_States_of_America,329064917.0,America,242.24460249999998
07/14/2020,58114,400,United_States_of_America,329064917.0,America,234.75732599999998
07/13/2020,57258,391,United_States_of_America,329064917.0,America,229.7254921
12/07/2020,63051,717,United_States_of_America,329064917.0,America,224.0776704
11/07/2020,66625,806,United_States_of_America,329064917.0,America,217.82814359999998
10/07/2020,63004,982,United_States_of_America,329064917.0,America,211.41664280000003
09/07/2020,58906,829,United_States_of_America,329064917.0,America,204.7143178
08/07/2020,57473,1174,United_States_of_America,329064917.0,America,197.24861769999998
07/07/2020,49990,359,United_States_of_America,329064917.0,America,190.33417649999998
06/07/2020,49093,271,United_States_of_America,329064917.0,America,184.68179640000002
05/07/2020,45221,242,United_States_of_America,329064917.0,America,177.6011267
04/07/2020,54442,694,United_States_of_America,329064917.0,America,174.23917600000001
03/07/2020,53399,678,United_States_of_America,329064917.0,America,166.78380819999998
02/07/2020,52048,652,United_States_of_America,329064917.0,America,158.99294419999998
01/07/2020,43880,1270,United_States_of_America,329064917.0,America,150.9431648
06/30/2020,41556,336,United_States_of_America,329064917.0,America,144.81215569999998
06/29/2020,38673,265,United_States_of_America,329064917.0,America,138.2484053
06/28/2020,42486,500,United_States_of_America,329064917.0,America,132.4349627
06/27/2020,45527,623,United_States_of_America,329064917.0,America,127.2852189
06/26/2020,40949,2437,United_States_of_America,329064917.0,America,121.2414267
06/25/2020,34339,751,United_States_of_America,329064917.0,America,115.75132450000001
06/24/2020,34720,826,United_States_of_America,329064917.0,America,111.58041499999999
06/23/2020,31390,427,United_States_of_America,329064917.0,America,106.7014385
06/22/2020,25793,256,United_States_of_America,329064917.0,America,102.8821313
06/21/2020,34158,607,United_States_of_America,329064917.0,America,101.8212464
06/20/2020,29909,678,United_States_of_America,329064917.0,America,98.19430249
06/19/2020,27762,717,United_States_of_America,329064917.0,America,96.75659226
06/18/2020,25559,754,United_States_of_America,329064917.0,America,94.74422337
06/17/2020,23705,836,United_States_of_America,329064917.0,America,92.96341974
06/16/2020,19957,395,United_States_of_America,329064917.0,America,92.00281901
06/15/2020,19543,296,United_States_of_America,329064917.0,America,92.3459124
06/14/2020,25540,767,United_States_of_America,329064917.0,America,92.42613973
06/13/2020,25639,849,United_States_of_America,329064917.0,America,91.74451131
12/06/2020,22883,896,United_States_of_America,329064917.0,America,91.65273611
11/06/2020,20614,918,United_States_of_America,329064917.0,America,91.32878787
10/06/2020,18665,999,United_States_of_America,329064917.0,America,90.75352144
09/06/2020,18822,493,United_States_of_America,329064917.0,America,90.82797483
08/06/2020,22302,712,United_States_of_America,329064917.0,America,90.90151655
07/06/2020,22223,659,United_States_of_America,329064917.0,America,90.37456886
06/06/2020,25178,932,United_States_of_America,329064917.0,America,90.07462804
05/06/2020,21140,1036,United_States_of_America,329064917.0,America,89.76131600000001
04/06/2020,19699,994,United_States_of_America,329064917.0,America,91.0662257
03/06/2020,20544,1034,United_States_of_America,329064917.0,America,92.15598027
02/06/2020,21086,764,United_States_of_America,329064917.0,America,91.98154661
01/06/2020,19807,602,United_States_of_America,329064917.0,America,92.21098462
05/31/2020,23297,945,United_States_of_America,329064917.0,America,91.92715005
05/30/2020,25337,1219,United_States_of_America,329064917.0,America,92.28878082
05/29/2020,21817,1175,United_States_of_America,329064917.0,America,92.34074625
05/28/2020,18721,1526,United_States_of_America,329064917.0,America,93.95927187
05/27/2020,18910,696,United_States_of_America,329064917.0,America,94.58559206
05/26/2020,19064,500,United_States_of_America,329064917.0,America,95.53920329
05/25/2020,20568,633,United_States_of_America,329064917.0,America,95.25141813
05/24/2020,21236,1080,United_States_of_America,329064917.0,America,95.15721179
05/23/2020,24147,1305,United_States_of_America,329064917.0,America,96.48704058
05/22/2020,25434,1263,United_States_of_America,329064917.0,America,97.34097543
05/21/2020,23285,1518,United_States_of_America,329064917.0,America,98.23289670000001
05/20/2020,19970,1568,United_States_of_America,329064917.0,America,98.48907716
05/19/2020,21841,791,United_States_of_America,329064917.0,America,99.66544079
05/18/2020,18873,808,United_States_of_America,329064917.0,America,99.89396712
05/17/2020,24487,1186,United_States_of_America,329064917.0,America,101.7474008
05/16/2020,25508,1662,United_States_of_America,329064917.0,America,103.2063834
05/15/2020,27143,1773,United_States_of_America,329064917.0,America,105.77335409999999
05/14/2020,20782,1746,United_States_of_America,329064917.0,America,106.6163489
