Country,Total Tests,Daily Tests,date
south-africa,655723,20727,2020-05-28
south-africa,680175,24452,2020-05-29
south-africa,701883,21708,2020-05-30
south-africa,725125,23242,2020-05-31
south-africa,742742,17617,2020-06-01
south-africa,761534,18792,2020-06-02
south-africa,785979,24445,2020-06-03
south-africa,820675,34696,2020-06-04
south-africa,850871,30196,2020-06-05
south-africa,891668,40797,2020-06-06
south-africa,920064,28396,2020-06-07
south-africa,943059,22995,2020-06-08
south-africa,968070,25011,2020-06-09
south-africa,998400,30330,2020-06-10
south-africa,1028399,29999,2020-06-11
south-africa,1060425,32026,2020-06-12
south-africa,1087887,27462,2020-06-13
south-africa,1121958,34071,2020-06-14
south-africa,1148933,26975,2020-06-15
south-africa,1172513,23580,2020-06-16
south-africa,1207360,34847,2020-06-17
south-africa,1228098,20738,2020-06-18
south-africa,1260434,32336,2020-06-19
south-africa,1293608,33174,2020-06-20
south-africa,1328060,34452,2020-06-21
south-africa,1353176,25116,2020-06-22
south-africa,1382772,29596,2020-06-23
south-africa,1416894,34122,2020-06-24
south-africa,1460012,43118,2020-06-25
south-africa,1493104,33092,2020-06-26
south-africa,1529009,35905,2020-06-27
south-africa,1567084,38075,2020-06-28
south-africa,1596995,29911,2020-06-29
south-africa,1630008,33013,2020-06-30
south-africa,1666939,36931,2020-07-01
south-africa,1706127,39188,2020-07-02
south-africa,1745153,39026,2020-07-03
south-africa,1792078,46925,2020-07-04
south-africa,1830161,38083,2020-07-05
south-africa,1864111,33950,2020-07-06
south-africa,1907532,43421,2020-07-07
south-africa,1944399,36867,2020-07-08
south-africa,2000569,56170,2020-07-09
south-africa,2057232,56663,2020-07-10
south-africa,2108570,51338,2020-07-11
south-africa,2154391,45821,2020-07-12
south-africa,2194624,40233,2020-07-13
south-africa,2232738,38114,2020-07-14
south-africa,2278127,45389,2020-07-15
south-africa,2324923,46796,2020-07-16
south-africa,2373053,48130,2020-07-17
south-africa,2422741,49688,2020-07-18
south-africa,2471747,49006,2020-07-19
south-africa,2505646,33899,2020-07-20
south-africa,2536921,31275,2020-07-21
south-africa,2585474,48553,2020-07-22
south-africa,2632106,46632,2020-07-23
south-africa,2684488,52382,2020-07-24
south-africa,2730812,46324,2020-07-25
south-africa,2773778,42966,2020-07-26
south-africa,2802211,28433,2020-07-27
south-africa,2830635,28424,2020-07-28
south-africa,2873163,42528,2020-07-29
south-africa,2918049,44886,2020-07-30
south-africa,2959535,41486,2020-07-31
south-africa,3001985,42450,2020-08-01
south-africa,3036779,34794,2020-08-02
south-africa,3058695,21916,2020-08-03
south-africa,3078202,19507,2020-08-04
south-africa,3113191,34989,2020-08-05
south-africa,3149807,36616,2020-08-06
south-africa,3183658,33851,2020-08-07
south-africa,3220265,36607,2020-08-08
south-africa,3250583,30318,2020-08-09
south-africa,3267494,16911,2020-08-10
south-africa,3278977,11483,2020-08-11
south-africa,3295434,16457,2020-08-12
south-africa,3315497,20063,2020-08-13
south-africa,3351111,35614,2020-08-14
south-africa,3378029,26918,2020-08-15
south-africa,3400638,22609,2020-08-16
south-africa,3415670,15032,2020-08-17
south-africa,3430347,14677,2020-08-18
south-africa,3455671,25324,2020-08-19
south-africa,3480283,24612,2020-08-20
south-africa,3504507,24224,2020-08-21
south-africa,3535067,30560,2020-08-22
south-africa,3553425,18358,2020-08-23
south-africa,3564065,10640,2020-08-24
south-africa,3578836,14771,2020-08-25
south-africa,3598973,20137,2020-08-26
south-africa,3617982,19009,2020-08-27
south-africa,3632311,14329,2020-08-28
south-africa,3652970,20659,2020-08-29
south-africa,3674872,21902,2020-08-30
south-africa,3693721,18849,2020-08-31
south-africa,3705408,11687,2020-09-01
south-africa,3726721,21313,2020-09-02
south-africa,3747101,20380,2020-09-03
south-africa,3765700,18599,2020-09-04
south-africa,3783823,18123,2020-09-05
south-africa,3800190,16367,2020-09-06
south-africa,3808949,8759,2020-09-07
south-africa,3821162,12213,2020-09-08
south-africa,3842898,21736,2020-09-09
south-africa,3863453,20555,2020-09-10
south-africa,3884166,20713,2020-09-11
south-africa,3902786,18620,2020-09-12
south-africa,3918478,15692,2020-09-13
south-africa,3928614,10136,2020-09-14
south-africa,3940217,11603,2020-09-15
south-africa,3961179,20962,2020-09-16
south-africa,3983533,22354,2020-09-17
south-africa,4003590,20057,2020-09-18
south-africa,4024659,21069,2020-09-19
south-africa,4041543,16884,2020-09-20
south-africa,4047723,6180,2020-09-21
south-africa,4064117,16394,2020-09-22
south-africa,4083757,19640,2020-09-23
south-africa,4102162,18405,2020-09-24
south-africa,4117079,14917,2020-09-25
south-africa,4128438,11359,2020-09-26
south-africa,4143466,15028,2020-09-27
south-africa,4152480,9014,2020-09-28
south-africa,4164491,12011,2020-09-29
south-africa,4187917,23426,2020-09-30
south-africa,4209049,21132,2020-10-01
south-africa,4229709,20660,2020-10-02
south-africa,4251513,21804,2020-10-03
south-africa,4269626,18113,2020-10-04
south-africa,4280340,10714,2020-10-05
south-africa,4294931,14591,2020-10-06
south-africa,4318514,23583,2020-10-07
south-africa,4339686,21172,2020-10-08
south-africa,4360105,20419,2020-10-09
south-africa,4388171,28066,2020-10-10
south-africa,4407441,19270,2020-10-11
south-africa,4418418,10977,2020-10-12
south-africa,4433952,15534,2020-10-13
south-africa,4458745,24793,2020-10-14
south-africa,4481354,22609,2020-10-15
south-africa,4505533,24179,2020-10-16
south-africa,4528141,22608,2020-10-17
south-africa,4549478,21337,2020-10-18
south-africa,4565980,16502,2020-10-19
south-africa,4581346,15366,2020-10-20
south-africa,4607883,26537,2020-10-21
south-africa,4633671,25788,2020-10-22
south-africa,4657116,23445,2020-10-23
south-africa,4677942,20826,2020-10-24
south-africa,4697939,19997,2020-10-25
south-africa,4709403,11464,2020-10-26
south-africa,4726875,17472,2020-10-27
south-africa,4752596,25721,2020-10-28
south-africa,4777609,25013,2020-10-29
south-africa,4800823,23214,2020-10-30
south-africa,4822973,22150,2020-10-31
south-africa,4842516,19543,2020-11-01
south-africa,4852918,10402,2020-11-02
south-africa,4868610,15692,2020-11-03
south-africa,4893683,25073,2020-11-04
south-africa,4917625,23942,2020-11-05
south-africa,4940719,23094,2020-11-06
south-africa,4963174,22455,2020-11-07
south-africa,4980440,17266,2020-11-08
south-africa,4993081,12641,2020-11-09
south-africa,5010350,17269,2020-11-10
south-africa,5037782,27432,2020-11-11
south-africa,5063457,25675,2020-11-12
south-africa,5086887,23430,2020-11-13
south-africa,5110384,23497,2020-11-14
south-africa,5130192,19808,2020-11-15
south-africa,5142947,12755,2020-11-16
south-africa,5160877,17930,2020-11-17
south-africa,5189580,28703,2020-11-18
south-africa,5214036,24456,2020-11-19
south-africa,5243055,29019,2020-11-20
south-africa,5269062,26007,2020-11-21
south-africa,5290966,21904,2020-11-22
south-africa,5305343,14377,2020-11-23
south-africa,5325631,20288,2020-11-24
south-africa,5355068,29437,2020-11-25
south-africa,5383078,28010,2020-11-26
south-africa,5534084,33415,2020-12-04
south-africa,5565928,31844,2020-12-05
south-africa,5592663,26735,2020-12-06
south-africa,5611915,19252,2020-12-07
south-africa,5640042,28127,2020-12-08
south-africa,5690263,50221,2020-12-09
south-africa,5735470,45207,2020-12-10
south-africa,5779544,44074,2020-12-11
south-africa,5819755,40211,2020-12-12
south-africa,5859178,39423,2020-12-13
south-africa,5884227,25049,2020-12-14
south-africa,5920574,36347,2020-12-15
south-africa,5968692,48118,2020-12-16
south-africa,6011235,42543,2020-12-17
south-africa,6051986,40751,2020-12-18
south-africa,6100373,48387,2020-12-19
south-africa,6140839,40466,2020-12-20
south-africa,6176683,35844,2020-12-21
south-africa,6215728,39045,2020-12-22
south-africa,6269776,54048,2020-12-23
south-africa,6325784,56008,2020-12-24
south-africa,6378007,52223,2020-12-25
south-africa,6415824,37817,2020-12-26
south-africa,6445318,29494,2020-12-27
south-africa,6469025,23707,2020-12-28
south-africa,6500482,31457,2020-12-29
south-africa,6553761,53279,2020-12-30
south-africa,6609208,55447,2020-12-31
Mexico,25,25,2020-01-01
Mexico,97,72,2020-01-02
Mexico,186,89,2020-01-03
Mexico,231,45,2020-01-04
Mexico,312,81,2020-01-05
Mexico,479,167,2020-01-06
Mexico,664,185,2020-01-07
Mexico,832,168,2020-01-08
Mexico,1022,190,2020-01-09
Mexico,1171,149,2020-01-10
Mexico,1216,45,2020-01-11
Mexico,1346,130,2020-01-12
Mexico,1571,225,2020-01-13
Mexico,1811,240,2020-01-14
Mexico,2077,266,2020-01-15
Mexico,2309,232,2020-01-16
Mexico,2494,185,2020-01-17
Mexico,2563,69,2020-01-18
Mexico,2684,121,2020-01-19
Mexico,2976,292,2020-01-20
Mexico,3249,273,2020-01-21
Mexico,3539,290,2020-01-22
Mexico,3804,265,2020-01-23
Mexico,4013,209,2020-01-24
Mexico,4118,105,2020-01-25
Mexico,4277,159,2020-01-26
Mexico,4555,278,2020-01-27
Mexico,4800,245,2020-01-28
Mexico,5010,210,2020-01-29
Mexico,5241,231,2020-01-30
Mexico,5393,152,2020-01-31
Mexico,5459,66,2020-02-01
Mexico,5562,103,2020-02-02
Mexico,5702,140,2020-02-03
Mexico,5956,254,2020-02-04
Mexico,6188,232,2020-02-05
Mexico,6419,231,2020-02-06
Mexico,6592,173,2020-02-07
Mexico,6660,68,2020-02-08
Mexico,6790,130,2020-02-09
Mexico,7119,329,2020-02-10
Mexico,7365,246,2020-02-11
Mexico,7628,263,2020-02-12
Mexico,7821,193,2020-02-13
Mexico,7986,165,2020-02-14
Mexico,8062,76,2020-02-15
Mexico,8165,103,2020-02-16
Mexico,8412,247,2020-02-17
Mexico,8659,247,2020-02-18
Mexico,8843,184,2020-02-19
Mexico,9021,178,2020-02-20
Mexico,9152,131,2020-02-21
Mexico,9205,53,2020-02-22
Mexico,9317,112,2020-02-23
Mexico,9530,213,2020-02-24
Mexico,9796,266,2020-02-25
Mexico,10001,205,2020-02-26
Mexico,10197,196,2020-02-27
Mexico,10413,216,2020-02-28
Mexico,10497,84,2020-02-29
Mexico,10640,143,2020-03-01
Mexico,10917,277,2020-03-02
Mexico,11196,279,2020-03-03
Mexico,11426,230,2020-03-04
Mexico,11646,220,2020-03-05
Mexico,11814,168,2020-03-06
Mexico,11887,73,2020-03-07
Mexico,11998,111,2020-03-08
Mexico,12237,239,2020-03-09
Mexico,12487,250,2020-03-10
Mexico,12799,312,2020-03-11
Mexico,13177,378,2020-03-12
Mexico,13607,430,2020-03-13
Mexico,13824,217,2020-03-14
Mexico,14065,241,2020-03-15
Mexico,14427,362,2020-03-16
Mexico,15143,716,2020-03-17
Mexico,15914,771,2020-03-18
Mexico,16756,842,2020-03-19
Mexico,17514,758,2020-03-20
Mexico,18003,489,2020-03-21
Mexico,18412,409,2020-03-22
Mexico,19491,1079,2020-03-23
Mexico,20863,1372,2020-03-24
Mexico,22286,1423,2020-03-25
Mexico,23657,1371,2020-03-26
Mexico,25253,1596,2020-03-27
Mexico,26040,787,2020-03-28
Mexico,26795,755,2020-03-29
Mexico,28470,1675,2020-03-30
Mexico,29974,1504,2020-03-31
Mexico,31584,1610,2020-04-01
Mexico,33298,1714,2020-04-02
Mexico,35053,1755,2020-04-03
Mexico,36141,1088,2020-04-04
Mexico,36958,817,2020-04-05
Mexico,39010,2052,2020-04-06
Mexico,41030,2020,2020-04-07
Mexico,43236,2206,2020-04-08
Mexico,44915,1679,2020-04-09
Mexico,46858,1943,2020-04-10
Mexico,48265,1407,2020-04-11
Mexico,49468,1203,2020-04-12
Mexico,52308,2840,2020-04-13
Mexico,55227,2919,2020-04-14
Mexico,58052,2825,2020-04-15
Mexico,60776,2724,2020-04-16
Mexico,63839,3063,2020-04-17
Mexico,65485,1646,2020-04-18
Mexico,67002,1517,2020-04-19
Mexico,70638,3636,2020-04-20
Mexico,74007,3369,2020-04-21
Mexico,77270,3263,2020-04-22
Mexico,80831,3561,2020-04-23
Mexico,84848,4017,2020-04-24
Mexico,87108,2260,2020-04-25
Mexico,89067,1959,2020-04-26
Mexico,93410,4343,2020-04-27
Mexico,97897,4487,2020-04-28
Mexico,102665,4768,2020-04-29
Mexico,107812,5147,2020-04-30
Mexico,110966,3154,2020-05-01
Mexico,113808,2842,2020-05-02
Mexico,116584,2776,2020-05-03
Mexico,122546,5962,2020-05-04
Mexico,127651,5105,2020-05-05
Mexico,133352,5701,2020-05-06
Mexico,139182,5830,2020-05-07
Mexico,145346,6164,2020-05-08
Mexico,148827,3481,2020-05-09
Mexico,151599,2772,2020-05-10
Mexico,158498,6899,2020-05-11
Mexico,165550,7052,2020-05-12
Mexico,172490,6940,2020-05-13
Mexico,179726,7236,2020-05-14
Mexico,187474,7748,2020-05-15
Mexico,191704,4230,2020-05-16
Mexico,194601,2897,2020-05-17
Mexico,203139,8538,2020-05-18
Mexico,210875,7736,2020-05-19
Mexico,219221,8346,2020-05-20
Mexico,227538,8317,2020-05-21
Mexico,236123,8585,2020-05-22
Mexico,240575,4452,2020-05-23
Mexico,244175,3600,2020-05-24
Mexico,253690,9515,2020-05-25
Mexico,262824,9134,2020-05-26
Mexico,272241,9417,2020-05-27
Mexico,281184,8943,2020-05-28
Mexico,290503,9319,2020-05-29
Mexico,295762,5259,2020-05-30
Mexico,299588,3826,2020-05-31
Mexico,310120,10532,2020-06-01
Mexico,319969,9849,2020-06-02
Mexico,330336,10367,2020-06-03
Mexico,340554,10218,2020-06-04
Mexico,351213,10659,2020-06-05
Mexico,356831,5618,2020-06-06
Mexico,360980,4149,2020-06-07
Mexico,372769,11789,2020-06-08
Mexico,384555,11786,2020-06-09
Mexico,396311,11756,2020-06-10
Mexico,407735,11424,2020-06-11
Mexico,419643,11908,2020-06-12
Mexico,425328,5685,2020-06-13
Mexico,429876,4548,2020-06-14
Mexico,443152,13276,2020-06-15
Mexico,455926,12774,2020-06-16
Mexico,468146,12220,2020-06-17
Mexico,480085,11939,2020-06-18
Mexico,492059,11974,2020-06-19
Mexico,498342,6283,2020-06-20
Mexico,502401,4059,2020-06-21
Mexico,514960,12559,2020-06-22
Mexico,527945,12985,2020-06-23
Mexico,540254,12309,2020-06-24
Mexico,552944,12690,2020-06-25
Mexico,566112,13168,2020-06-26
Mexico,572840,6728,2020-06-27
Mexico,577855,5015,2020-06-28
Mexico,592604,14749,2020-06-29
Mexico,606755,14151,2020-06-30
Mexico,621623,14868,2020-07-01
Mexico,635314,13691,2020-07-02
Mexico,649410,14096,2020-07-03
Mexico,655885,6475,2020-07-04
Mexico,661020,5135,2020-07-05
Mexico,676430,15410,2020-07-06
Mexico,691842,15412,2020-07-07
Mexico,706643,14801,2020-07-08
Mexico,720762,14119,2020-07-09
Mexico,734967,14205,2020-07-10
Mexico,741905,6938,2020-07-11
Mexico,747268,5363,2020-07-12
Mexico,763731,16463,2020-07-13
Mexico,779580,15849,2020-07-14
Mexico,796506,16926,2020-07-15
Mexico,812748,16242,2020-07-16
Mexico,828957,16209,2020-07-17
Mexico,837006,8049,2020-07-18
Mexico,842464,5458,2020-07-19
Mexico,859806,17342,2020-07-20
Mexico,876370,16564,2020-07-21
Mexico,892782,16412,2020-07-22
Mexico,908646,15864,2020-07-23
Mexico,924338,15692,2020-07-24
Mexico,931746,7408,2020-07-25
Mexico,936921,5175,2020-07-26
Mexico,952984,16063,2020-07-27
Mexico,969135,16151,2020-07-28
Mexico,984422,15287,2020-07-29
Mexico,999722,15300,2020-07-30
Mexico,1013993,14271,2020-07-31
Mexico,1021343,7350,2020-08-01
Mexico,1025874,4531,2020-08-02
Mexico,1040729,14855,2020-08-03
Mexico,1056098,15369,2020-08-04
Mexico,1071099,15001,2020-08-05
Mexico,1085422,14323,2020-08-06
Mexico,1099832,14410,2020-08-07
Mexico,1106733,6901,2020-08-08
Mexico,1111073,4340,2020-08-09
Mexico,1126290,15217,2020-08-10
Mexico,1141351,15061,2020-08-11
Mexico,1155787,14436,2020-08-12
Mexico,1170184,14397,2020-08-13
Mexico,1184355,14171,2020-08-14
Mexico,1190932,6577,2020-08-15
Mexico,1195235,4303,2020-08-16
Mexico,1209965,14730,2020-08-17
Mexico,1225013,15048,2020-08-18
Mexico,1239342,14329,2020-08-19
Mexico,1252519,13177,2020-08-20
Mexico,1266868,14349,2020-08-21
Mexico,1273492,6624,2020-08-22
Mexico,1277753,4261,2020-08-23
Mexico,1292581,14828,2020-08-24
Mexico,1307371,14790,2020-08-25
Mexico,1323800,16429,2020-08-26
Mexico,1339581,15781,2020-08-27
Mexico,1355244,15663,2020-08-28
Mexico,1362676,7432,2020-08-29
Mexico,1366969,4293,2020-08-30
Mexico,1382182,15213,2020-08-31
Mexico,1398465,16283,2020-09-01
Mexico,1414855,16390,2020-09-02
Mexico,1430556,15701,2020-09-03
Mexico,1446089,15533,2020-09-04
Mexico,1452796,6707,2020-09-05
Mexico,1456915,4119,2020-09-06
Mexico,1472052,15137,2020-09-07
Mexico,1488098,16046,2020-09-08
Mexico,1503522,15424,2020-09-09
Mexico,1518608,15086,2020-09-10
Mexico,1533045,14437,2020-09-11
Mexico,1539437,6392,2020-09-12
Mexico,1543337,3900,2020-09-13
Mexico,1558405,15068,2020-09-14
Mexico,1569678,11273,2020-09-15
Mexico,1574213,4535,2020-09-16
Mexico,1589436,15223,2020-09-17
Mexico,1604199,14763,2020-09-18
Mexico,1610472,6273,2020-09-19
Mexico,1614253,3781,2020-09-20
Mexico,1628968,14715,2020-09-21
Mexico,1644347,15379,2020-09-22
Mexico,1659018,14671,2020-09-23
Mexico,1672875,13857,2020-09-24
Mexico,1686886,14011,2020-09-25
Mexico,1693111,6225,2020-09-26
Mexico,1696882,3771,2020-09-27
Mexico,1712008,15126,2020-09-28
Mexico,1727347,15339,2020-09-29
Mexico,1741830,14483,2020-09-30
Mexico,1755524,13694,2020-10-01
Mexico,1768977,13453,2020-10-02
Mexico,1774705,5728,2020-10-03
Mexico,1778350,3645,2020-10-04
Mexico,1791784,13434,2020-10-05
Mexico,1806527,14743,2020-10-06
Mexico,1820883,14356,2020-10-07
Mexico,1834580,13697,2020-10-08
Mexico,1848282,13702,2020-10-09
Mexico,1854482,6200,2020-10-10
Mexico,1858695,4213,2020-10-11
Mexico,1873942,15247,2020-10-12
Mexico,1890676,16734,2020-10-13
Mexico,1906292,15616,2020-10-14
Mexico,1921024,14732,2020-10-15
Mexico,1936804,15780,2020-10-16
Mexico,1943709,6905,2020-10-17
Mexico,1948252,4543,2020-10-18
Mexico,1966897,18645,2020-10-19
Mexico,1986256,19359,2020-10-20
Mexico,2004805,18549,2020-10-21
Mexico,2023296,18491,2020-10-22
Mexico,2041327,18031,2020-10-23
Mexico,2048807,7480,2020-10-24
Mexico,2053704,4897,2020-10-25
Mexico,2073648,19944,2020-10-26
Mexico,2093896,20248,2020-10-27
Mexico,2113019,19123,2020-10-28
Mexico,2131378,18359,2020-10-29
Mexico,2147344,15966,2020-10-30
Mexico,2153886,6542,2020-10-31
Mexico,2157952,4066,2020-11-01
Mexico,2168041,10089,2020-11-02
Mexico,2186776,18735,2020-11-03
Mexico,2204791,18015,2020-11-04
Mexico,2222763,17972,2020-11-05
Mexico,2239326,16563,2020-11-06
Mexico,2246261,6935,2020-11-07
Mexico,2250800,4539,2020-11-08
Mexico,2270293,19493,2020-11-09
Mexico,2289439,19146,2020-11-10
Mexico,2308143,18704,2020-11-11
Mexico,2326399,18256,2020-11-12
Mexico,2344088,17689,2020-11-13
Mexico,2351946,7858,2020-11-14
Mexico,2356710,4764,2020-11-15
Mexico,2362462,5752,2020-11-16
Mexico,2383239,20777,2020-11-17
Mexico,2402222,18983,2020-11-18
Mexico,2419857,17635,2020-11-19
Mexico,2438599,18742,2020-11-20
Mexico,2447873,9274,2020-11-21
Mexico,2452803,4930,2020-11-22
Mexico,2475034,22231,2020-11-23
Mexico,2499115,24081,2020-11-24
Mexico,2521910,22795,2020-11-25
Mexico,2545058,23148,2020-11-26
Mexico,2567866,22808,2020-11-27
Mexico,2578710,10844,2020-11-28
Mexico,2584375,5665,2020-11-29
Mexico,2610451,26076,2020-11-30
Mexico,2638727,28276,2020-12-01
Mexico,2667652,28925,2020-12-02
Mexico,2697314,29662,2020-12-03
Mexico,2726581,29267,2020-12-04
Mexico,2741330,14749,2020-12-05
Mexico,2747124,5794,2020-12-06
Mexico,2778657,31533,2020-12-07
Mexico,2810009,31352,2020-12-08
Mexico,2841544,31535,2020-12-09
Mexico,2874183,32639,2020-12-10
Mexico,2906117,31934,2020-12-11
Mexico,2921521,15404,2020-12-12
Mexico,2927857,6336,2020-12-13
Mexico,2961895,34038,2020-12-14
Mexico,2994990,33095,2020-12-15
Mexico,3027322,32332,2020-12-16
Mexico,3059364,32042,2020-12-17
Mexico,3092239,32875,2020-12-18
Mexico,3109099,16860,2020-12-19
Mexico,3115791,6692,2020-12-20
Mexico,3151858,36067,2020-12-21
Mexico,3187084,35226,2020-12-22
Mexico,3220703,33619,2020-12-23
Mexico,3246606,25903,2020-12-24
Mexico,3250989,4383,2020-12-25
Mexico,3262889,11900,2020-12-26
Mexico,3270374,7485,2020-12-27
Mexico,3309126,38752,2020-12-28
Mexico,3348417,39291,2020-12-29
Mexico,3386273,37856,2020-12-30
Mexico,3416388,30115,2020-12-31
Canada,15214,4162,2020-03-12
Canada,25006,2568,2020-03-15
Canada,37759,12753,2020-03-16
Canada,44205,6446,2020-03-17
Canada,53575,9370,2020-03-18
Canada,65880,12305,2020-03-19
Canada,76843,10963,2020-03-20
Canada,88912,12069,2020-03-21
Canada,98853,9941,2020-03-22
Canada,107223,8370,2020-03-23
Canada,125138,17915,2020-03-24
Canada,147865,22727,2020-03-25
Canada,161679,13814,2020-03-26
Canada,170720,9041,2020-03-27
Canada,187524,16804,2020-03-28
Canada,210511,22987,2020-03-29
Canada,225781,15270,2020-03-30
Canada,241214,15433,2020-03-31
Canada,256009,14795,2020-04-01
Canada,273742,17733,2020-04-02
Canada,295141,21399,2020-04-03
Canada,312047,16906,2020-04-04
Canada,324861,12814,2020-04-05
Canada,336882,12021,2020-04-06
Canada,342046,5164,2020-04-07
Canada,362045,19999,2020-04-08
Canada,375378,13333,2020-04-09
Canada,391451,16073,2020-04-10
Canada,404727,13276,2020-04-11
Canada,422276,17549,2020-04-12
Canada,437551,15275,2020-04-13
Canada,455059,17508,2020-04-14
Canada,467812,12753,2020-04-15
Canada,487701,19889,2020-04-16
Canada,507777,20076,2020-04-17
Canada,528133,20356,2020-04-18
Canada,549425,21292,2020-04-19
Canada,559654,10229,2020-04-20
Canada,569954,10300,2020-04-21
Canada,612268,42314,2020-04-22
Canada,634993,22725,2020-04-23
Canada,660184,25191,2020-04-24
Canada,684347,24163,2020-04-25
Canada,707584,23237,2020-04-26
Canada,733781,26197,2020-04-27
Canada,754876,21095,2020-04-28
Canada,779689,24813,2020-04-29
Canada,806525,26836,2020-04-30
Canada,836997,30472,2020-05-01
Canada,866311,29314,2020-05-02
Canada,897520,31209,2020-05-03
Canada,919444,21924,2020-05-04
Canada,942602,23158,2020-05-05
Canada,973634,31032,2020-05-06
Canada,1005294,31660,2020-05-07
Canada,1034905,29611,2020-05-08
Canada,1071455,36550,2020-05-09
Canada,1097520,26065,2020-05-10
Canada,1121629,24109,2020-05-11
Canada,1145568,23939,2020-05-12
Canada,1172872,27304,2020-05-13
Canada,1203588,30716,2020-05-14
Canada,1236746,33158,2020-05-15
Canada,1270254,33508,2020-05-16
Canada,1300729,30475,2020-05-17
Canada,1323447,22718,2020-05-18
Canada,1339971,16524,2020-05-19
Canada,1375126,35155,2020-05-20
Canada,1379731,4605,2020-05-21
Canada,1405284,25553,2020-05-22
Canada,1431987,26703,2020-05-23
Canada,1459288,27301,2020-05-24
Canada,1482468,23180,2020-05-25
Canada,1502990,20522,2020-05-26
Canada,1530931,27941,2020-05-27
Canada,1585235,54304,2020-05-28
Canada,1596449,11214,2020-05-29
Canada,1634277,37828,2020-05-30
Canada,1665831,31554,2020-05-31
Canada,1695918,30087,2020-06-01
Canada,1724250,28332,2020-06-02
Canada,1755926,31676,2020-06-03
Canada,1791106,35180,2020-06-04
Canada,1830498,39392,2020-06-05
Canada,1868277,37779,2020-06-06
Canada,1896822,28545,2020-06-07
Canada,1930141,33319,2020-06-08
Canada,1955719,25578,2020-06-09
Canada,1989255,33536,2020-06-10
Canada,2028496,39241,2020-06-11
Canada,2072096,43600,2020-06-12
Canada,2113924,41828,2020-06-13
Canada,2152776,38852,2020-06-14
Canada,2183476,30700,2020-06-15
Canada,2216730,33254,2020-06-16
Canada,2254481,37751,2020-06-17
Canada,2295440,40959,2020-06-18
Canada,2339563,44123,2020-06-19
Canada,2382781,43218,2020-06-20
Canada,2415441,32660,2020-06-21
Canada,2444118,28677,2020-06-22
Canada,2482869,38751,2020-06-23
Canada,2518650,35781,2020-06-24
Canada,2558363,39713,2020-06-25
Canada,2598243,39880,2020-06-26
Canada,2640315,42072,2020-06-27
Canada,2676705,36390,2020-06-28
Canada,2721685,44980,2020-06-29
Canada,2770153,48468,2020-06-30
Canada,2885746,37502,2020-07-03
Canada,2914954,29208,2020-07-04
Canada,2940925,25971,2020-07-05
Canada,2975711,34786,2020-07-06
Canada,3020172,44461,2020-07-07
Canada,3055341,35169,2020-07-08
Canada,3098193,42852,2020-07-09
Canada,3142702,44509,2020-07-10
Canada,3183516,40814,2020-07-11
Canada,3212879,29363,2020-07-12
Canada,3257608,44729,2020-07-13
Canada,3302483,44875,2020-07-14
Canada,3341893,39410,2020-07-15
Canada,3387755,45862,2020-07-16
Canada,3438041,50286,2020-07-17
Canada,3481804,43763,2020-07-18
Canada,3520542,38738,2020-07-19
Canada,3573630,53088,2020-07-20
Canada,3616728,43098,2020-07-21
Canada,3659778,43050,2020-07-22
Canada,3697322,37544,2020-07-23
Canada,3717483,20161,2020-07-24
Canada,3761927,44444,2020-07-25
Canada,3801950,40023,2020-07-26
Canada,3863830,61880,2020-07-27
Canada,3899192,35362,2020-07-28
Canada,3946565,47373,2020-07-29
Canada,3996625,50060,2020-07-30
Canada,4050358,53733,2020-07-31
Canada,4098752,48394,2020-08-01
Canada,4143459,44707,2020-08-02
Canada,4178195,34736,2020-08-03
Canada,4236521,58326,2020-08-04
Canada,4272606,36085,2020-08-05
Canada,4319172,46566,2020-08-06
Canada,4367208,48036,2020-08-07
Canada,4404038,36830,2020-08-08
Canada,4447810,43772,2020-08-09
Canada,4505218,57408,2020-08-10
Canada,4541747,36529,2020-08-11
Canada,4581083,39336,2020-08-12
Canada,4635105,54022,2020-08-13
Canada,4685663,50558,2020-08-14
Canada,4741146,55483,2020-08-15
Canada,4778360,37214,2020-08-16
Canada,4840043,61683,2020-08-17
Canada,4880172,40129,2020-08-18
Canada,4925446,45274,2020-08-19
Canada,4974215,48769,2020-08-20
Canada,5034059,59844,2020-08-21
Canada,5076734,42675,2020-08-22
Canada,5115490,38756,2020-08-23
Canada,5169166,53676,2020-08-24
Canada,5205086,35920,2020-08-25
Canada,5245891,40805,2020-08-26
Canada,5294012,48121,2020-08-27
Canada,5355340,61328,2020-08-28
Canada,5402249,46909,2020-08-29
Canada,5440447,38198,2020-08-30
Canada,5504392,63945,2020-08-31
Canada,5545549,41157,2020-09-01
Canada,5590068,44519,2020-09-02
Canada,5638703,48635,2020-09-03
Canada,5690609,51906,2020-09-04
Canada,5735811,45202,2020-09-05
Canada,5781027,45216,2020-09-06
Canada,5841880,60853,2020-09-07
Canada,5891121,49241,2020-09-08
Canada,5929848,38727,2020-09-09
Canada,5979566,49718,2020-09-10
Canada,6046330,66764,2020-09-11
Canada,6069252,22922,2020-09-12
Canada,6154468,85216,2020-09-13
Canada,6235465,80997,2020-09-14
Canada,6292160,56695,2020-09-15
Canada,6354657,62497,2020-09-16
Canada,6422063,67406,2020-09-17
Canada,6489802,67739,2020-09-18
Canada,6554147,64345,2020-09-19
