Country,Total Tests,Daily Tests,date
Canada,14905985,255537,01/02/2021
Canada,14996357,90372,01/03/2021
Canada,15116165,119808,01/04/2021
Canada,15215110,98945,01/05/2021
Canada,15317898,102788,01/06/2021
Canada,15444625,126727,01/07/2021
Canada,15574609,129984,01/08/2021
Canada,15703615,129006,01/09/2021
Canada,15817534,113919,01/10/2021
Canada,15919371,101837,01/11/2021
Canada,16027037,107666,01/12/2021
Canada,16134381,107344,01/13/2021
Canada,16263519,129138,01/14/2021
Canada,16396862,133343,01/15/2021
Canada,16496598,99736,01/16/2021
Canada,16577211,80613,01/17/2021
Canada,16642497,65286,01/18/2021
Canada,16710272,67775,01/19/2021
Canada,16793158,82886,01/20/2021
Canada,16895320,102162,01/21/2021
Canada,16996450,101130,01/22/2021
Canada,16999231,2781,01/23/2021
Canada,17050539,51308,01/24/2021
Canada,17086340,35801,01/25/2021
Canada,17120912,34572,01/26/2021
Canada,17197915,77003,01/27/2021
Canada,17290560,92645,01/28/2021
Canada,17370146,79586,01/29/2021
Canada,17433226,63080,01/30/2021
Canada,17483364,50138,01/31/2021
Canada,21593178,0,01/31/2021
Canada,21695238,102060,02/01/2021
Canada,21765562,70324,02/02/2021
Canada,21837984,72422,02/03/2021
Canada,21947836,109852,02/04/2021
Canada,22072745,124909,02/05/2021
Canada,22196761,124016,02/06/2021
Canada,22318959,122198,02/07/2021
Canada,22418263,99304,02/08/2021
Canada,22484611,66348,02/09/2021
Canada,22557097,72486,02/10/2021
Canada,22671229,114132,02/11/2021
Canada,22800850,129621,02/12/2021
Canada,22922404,121554,02/13/2021
Canada,23040160,117756,02/14/2021
Canada,23138775,98615,02/15/2021
Canada,23209222,70447,02/16/2021
Canada,23277743,68521,02/17/2021
Canada,23366022,88279,02/18/2021
Canada,23486748,120726,02/19/2021
Canada,23616086,129338,02/20/2021
Canada,23728396,112310,02/21/2021
Canada,23823141,94745,02/22/2021
Canada,23892820,69679,02/23/2021
Canada,23961860,69040,02/24/2021
Canada,24077706,115846,02/25/2021
Canada,24205430,127724,02/26/2021
Canada,24328417,122987,02/27/2021
Canada,24444017,115600,02/28/2021
Canada,24545470,101453,03/01/2021
Canada,24621134,75664,03/02/2021
Canada,24698266,77132,03/03/2021
Canada,24813290,115024,03/04/2021
Canada,24939113,125823,03/05/2021
Canada,25067163,128050,03/06/2021
Canada,25179342,112179,03/07/2021
Canada,25276119,96777,03/08/2021
Canada,25352166,76047,03/09/2021
Canada,25428680,76514,03/10/2021
Canada,25542543,113863,03/11/2021
Nigeria,5000,0,04/08/2020
Nigeria,6649,0,04/16/2020
Nigeria,7153,504,04/17/2020
Nigeria,10061,0,04/23/2020
Nigeria,10918,0,04/25/2020
Nigeria,12004,0,04/28/2020
Nigeria,12828,824,04/29/2020
Nigeria,15759,0,05/01/2020
Nigeria,16588,0,05/03/2020
Nigeria,18536,1948,05/04/2020
Nigeria,19512,976,05/05/2020
Nigeria,21208,1696,05/06/2020
Nigeria,22492,1284,05/07/2020
Nigeria,23835,1343,05/08/2020
Nigeria,27078,0,05/11/2020
Nigeria,28418,1340,05/12/2020
Nigeria,29408,990,05/13/2020
Nigeria,30657,1249,05/14/2020
Nigeria,32942,0,05/16/2020
Nigeria,33970,1028,05/17/2020
Nigeria,35345,1375,05/18/2020
Nigeria,36899,1554,05/19/2020
Nigeria,38231,1332,05/20/2020
Nigeria,41907,0,05/22/2020
Nigeria,43328,1421,05/23/2020
Nigeria,44458,1130,05/24/2020
Nigeria,45683,1225,05/25/2020
Nigeria,46803,1120,05/26/2020
Nigeria,48544,1741,05/27/2020
Nigeria,49966,1422,05/28/2020
Nigeria,58726,8760,05/29/2020
Nigeria,60825,2099,05/30/2020
Nigeria,63882,0,06/01/2020
Nigeria,65885,2003,06/02/2020
Nigeria,69801,3916,06/03/2020
Nigeria,71336,1535,06/04/2020
Nigeria,73064,1728,06/05/2020
Nigeria,74999,1935,06/06/2020
Nigeria,76802,1803,06/07/2020
Nigeria,78244,1442,06/08/2020
Nigeria,79948,1704,06/09/2020
Nigeria,82935,2987,06/10/2020
Nigeria,85375,2440,06/11/2020
Nigeria,90464,0,06/13/2020
Nigeria,92924,2460,06/14/2020
Nigeria,94323,1399,06/15/2020
Nigeria,96402,2079,06/16/2020
Nigeria,106006,0,06/18/2020
Nigeria,108548,2542,06/19/2020
Nigeria,111052,2504,06/20/2020
Nigeria,113575,2523,06/21/2020
Nigeria,115760,2185,06/22/2020
Nigeria,117569,1809,06/23/2020
Nigeria,120108,2539,06/24/2020
Nigeria,122155,2047,06/25/2020
Nigeria,127158,0,06/27/2020
Nigeria,130164,3006,06/28/2020
Nigeria,132304,2140,06/29/2020
Nigeria,134257,1953,06/30/2020
Nigeria,138462,4205,07/01/2020
Nigeria,141525,3063,07/02/2020
Nigeria,144833,3308,07/03/2020
Nigeria,148188,3355,07/04/2020
Nigeria,151121,2933,07/05/2020
Nigeria,152952,1831,07/06/2020
Nigeria,169629,0,07/08/2020
Nigeria,171931,2302,07/09/2020
Nigeria,175656,3725,07/10/2020
Nigeria,178265,2609,07/11/2020
Nigeria,181248,2983,07/12/2020
Nigeria,183294,2046,07/13/2020
Nigeria,199016,0,07/15/2020
Nigeria,202097,3081,07/16/2020
Nigeria,206422,4325,07/17/2020
Nigeria,209446,3024,07/18/2020
Nigeria,212201,2755,07/19/2020
Nigeria,218223,0,07/21/2020
Nigeria,247825,29602,07/22/2020
Nigeria,251893,4068,07/23/2020
Nigeria,256038,4145,07/24/2020
Nigeria,259516,3478,07/25/2020
Nigeria,262579,3063,07/26/2020
Nigeria,267842,5263,07/27/2020
Nigeria,272748,4906,07/28/2020
Nigeria,276053,3305,07/29/2020
Nigeria,279675,3622,07/30/2020
Nigeria,286091,0,08/01/2020
Nigeria,287532,1441,08/02/2020
Nigeria,289133,1601,08/03/2020
Nigeria,304221,15088,08/04/2020
Nigeria,306894,0,08/06/2020
Nigeria,310729,3835,08/07/2020
Nigeria,314632,3903,08/08/2020
Nigeria,317496,2864,08/09/2020
Nigeria,319851,2355,08/10/2020
Nigeria,338084,0,08/12/2020
Nigeria,341421,3337,08/13/2020
Nigeria,344397,2976,08/14/2020
Nigeria,350589,0,08/16/2020
Nigeria,352625,2036,08/17/2020
Nigeria,355196,2571,08/18/2020
Nigeria,363331,8135,08/19/2020
Nigeria,366244,2913,08/20/2020
Nigeria,369904,3660,08/21/2020
Nigeria,374077,4173,08/22/2020
Nigeria,378023,3946,08/23/2020
Nigeria,379542,1519,08/24/2020
Nigeria,383130,3588,08/25/2020
Nigeria,388346,5216,08/26/2020
Nigeria,391502,3156,08/27/2020
Nigeria,394524,3022,08/28/2020
Nigeria,398304,3780,08/29/2020
Nigeria,402070,3766,08/30/2020
Nigeria,403347,1277,08/31/2020
Nigeria,411077,0,09/02/2020
Nigeria,413265,2188,09/03/2020
Nigeria,417398,0,09/05/2020
Nigeria,420543,3145,09/06/2020
Nigeria,424186,3643,09/07/2020
Nigeria,426803,2617,09/08/2020
Nigeria,430712,3909,09/09/2020
Nigeria,433206,2494,09/10/2020
Nigeria,436231,3025,09/11/2020
Nigeria,438135,1904,09/12/2020
Nigeria,440248,2113,09/13/2020
Nigeria,442075,1827,09/14/2020
Nigeria,443987,1912,09/15/2020
Nigeria,472191,0,09/18/2020
Nigeria,480874,0,09/21/2020
Nigeria,484051,0,09/23/2020
Nigeria,494577,0,09/25/2020
Nigeria,502545,7968,09/26/2020
Nigeria,507006,0,09/28/2020
Nigeria,509555,2549,09/29/2020
Nigeria,520797,0,10/03/2020
Nigeria,532765,11968,10/04/2020
Nigeria,536695,3930,10/05/2020
Nigeria,543415,0,10/07/2020
Nigeria,545364,1949,10/08/2020
Nigeria,551362,0,10/10/2020
Nigeria,553037,1675,10/11/2020
Nigeria,554006,969,10/12/2020
Nigeria,558313,4307,10/13/2020
Nigeria,564936,6623,10/14/2020
Nigeria,567857,2921,10/15/2020
Nigeria,572705,4848,10/16/2020
Nigeria,576184,3479,10/17/2020
Nigeria,578841,2657,10/18/2020
Nigeria,590635,0,10/20/2020
Nigeria,595283,4648,10/21/2020
Nigeria,602239,0,10/23/2020
Nigeria,603611,0,10/25/2020
Nigeria,612154,8543,10/26/2020
Nigeria,614480,2326,10/27/2020
Nigeria,617750,3270,10/28/2020
Nigeria,620758,3008,10/29/2020
Nigeria,625510,0,10/31/2020
Nigeria,627600,2090,11/01/2020
Nigeria,668729,0,11/04/2020
Nigeria,673183,4454,11/05/2020
Nigeria,681599,0,11/07/2020
Nigeria,686395,4796,11/08/2020
Nigeria,687952,1557,11/09/2020
Nigeria,697544,0,11/12/2020
Nigeria,705809,0,11/14/2020
Nigeria,721516,0,11/18/2020
Nigeria,724794,3278,11/19/2020
Nigeria,728128,3334,11/20/2020
Nigeria,739216,11088,11/21/2020
Nigeria,743298,4082,11/22/2020
Nigeria,749136,0,11/24/2020
Nigeria,756237,0,11/26/2020
Nigeria,779708,0,12/01/2020
Nigeria,791539,0,12/04/2020
Nigeria,803621,0,12/07/2020
Nigeria,817913,14292,12/08/2020
Nigeria,822231,4318,12/09/2020
Nigeria,829743,7512,12/10/2020
Nigeria,833755,4012,12/11/2020
Nigeria,838333,4578,12/12/2020
Nigeria,845458,7125,12/13/2020
Nigeria,848194,2736,12/14/2020
Nigeria,859357,0,12/16/2020
Nigeria,864104,4747,12/17/2020
Nigeria,869362,5258,12/18/2020
Nigeria,874617,5255,12/19/2020
Nigeria,893590,0,12/21/2020
Nigeria,903800,10210,12/22/2020
Nigeria,912114,0,12/24/2020
Nigeria,925215,0,12/26/2020
Nigeria,932327,0,12/28/2020
Nigeria,937712,5385,12/29/2020
Nigeria,938602,890,12/30/2020
Nigeria,948048,9446,12/31/2020
Nigeria,952975,0,01/02/2021
Nigeria,955429,2454,01/03/2021
Nigeria,958911,3482,01/04/2021
Nigeria,980046,21135,01/05/2021
Nigeria,1004915,0,01/07/2021
Nigeria,1011584,6669,01/08/2021
Nigeria,1018061,6477,01/09/2021
Nigeria,1025560,7499,01/10/2021
Nigeria,1033858,8298,01/11/2021
Nigeria,1135535,0,01/14/2021
Nigeria,1141147,5612,01/15/2021
Nigeria,1147523,6376,01/16/2021
Nigeria,1154138,6615,01/17/2021
Nigeria,1172234,18096,01/18/2021
Nigeria,1191866,19632,01/19/2021
Nigeria,1198758,6892,01/20/2021
Nigeria,1203113,4355,01/21/2021
Nigeria,1225179,22066,01/22/2021
Nigeria,1241230,16051,01/23/2021
Nigeria,1258534,17304,01/24/2021
Nigeria,1270523,11989,01/25/2021
Nigeria,1302410,0,01/31/2021
Nigeria,1398630,0,02/08/2021
Nigeria,1441013,0,02/15/2021
Nigeria,1489103,0,02/22/2021
Nigeria,1544008,0,03/01/2021
Nigeria,1601396,0,03/08/2021
Brazil,62985,0,04/07/2020
Brazil,132467,0,04/20/2020
Brazil,485000,0,05/29/2020
Brazil,1478671,0,06/30/2020
Brazil,2124223,0,07/04/2020
Brazil,2223803,0,07/11/2020
Brazil,2536552,0,07/21/2020
Brazil,2678927,0,07/25/2020
Brazil,3316167,0,08/02/2020
Brazil,3810322,0,08/08/2020
Brazil,4152652,0,08/15/2020
Brazil,4797948,0,08/22/2020
Brazil,5183751,0,08/31/2020
Brazil,5600000,0,09/05/2020
Brazil,5900000,0,09/12/2020
Brazil,6421441,0,09/19/2020
Chile,68353,0,04/09/2020
Chile,72797,4444,04/10/2020
Chile,76374,3577,04/11/2020
Chile,82271,5897,04/12/2020
Chile,85035,2764,04/13/2020
Chile,87794,2759,04/14/2020
Chile,91873,4079,04/15/2020
Chile,98424,6551,04/16/2020
Chile,103873,5449,04/17/2020
Chile,108891,5018,04/18/2020
Chile,113649,4758,04/19/2020
Chile,118827,5178,04/20/2020
Chile,122357,3530,04/21/2020
Chile,128722,6365,04/22/2020
Chile,135147,6425,04/23/2020
Chile,142267,7120,04/24/2020
Chile,149212,6945,04/25/2020
Chile,155975,6763,04/26/2020
Chile,161235,5260,04/27/2020
Chile,166165,4930,04/28/2020
Chile,172619,6454,04/29/2020
Chile,180517,7898,04/30/2020
Chile,189433,8916,05/01/2020
Chile,199400,9967,05/02/2020
Chile,206218,6818,05/03/2020
Chile,214131,7913,05/04/2020
Chile,222095,7964,05/05/2020
Chile,232108,10013,05/06/2020
Chile,244226,12118,05/07/2020
Chile,255961,11735,05/08/2020
Chile,267904,11943,05/09/2020
Chile,280684,12780,05/10/2020
Chile,294057,13373,05/11/2020
Chile,303340,9283,05/12/2020
Chile,313750,10410,05/13/2020
Chile,325417,11667,05/14/2020
Chile,341512,16095,05/15/2020
Chile,350325,8813,05/16/2020
Chile,363496,13171,05/17/2020
Chile,381011,17515,05/18/2020
Chile,397200,16189,05/19/2020
Chile,409669,12469,05/20/2020
Chile,426003,16334,05/21/2020
Chile,442093,16090,05/22/2020
Chile,457332,15239,05/23/2020
Chile,471758,14426,05/24/2020
Chile,488041,16283,05/25/2020
Chile,501125,13084,05/26/2020
Chile,514523,13398,05/27/2020
Chile,530173,15650,05/28/2020
Chile,546506,16333,05/29/2020
Chile,563320,16814,05/30/2020
Chile,582440,19120,05/31/2020
Chile,599330,16890,06/01/2020
Chile,612772,13442,06/02/2020
Chile,628318,15546,06/03/2020
Chile,646458,18140,06/04/2020
Chile,668556,22098,06/05/2020
Chile,687510,18954,06/06/2020
Chile,708773,21263,06/07/2020
Chile,728815,20042,06/08/2020
Chile,746592,17777,06/09/2020
Chile,761067,14475,06/10/2020
Chile,781043,19976,06/11/2020
Chile,799776,18733,06/12/2020
Chile,819999,20223,06/13/2020
Chile,840150,20151,06/14/2020
Chile,858958,18808,06/15/2020
Chile,873533,14575,06/16/2020
Chile,886169,12636,06/17/2020
Chile,903166,16997,06/18/2020
Chile,923513,20347,06/19/2020
Chile,943593,20080,06/20/2020
Chile,963708,20115,06/21/2020
Chile,982353,18645,06/22/2020
Chile,995060,12707,06/23/2020
Chile,1007635,12575,06/24/2020
Chile,1025081,17446,06/25/2020
Chile,1043330,18249,06/26/2020
Chile,1061274,17944,06/27/2020
Chile,1079644,18370,06/28/2020
Chile,1096443,16799,06/29/2020
Chile,1109792,13349,06/30/2020
Chile,1120177,10385,07/01/2020
Chile,1131008,10831,07/02/2020
Chile,1146593,15585,07/03/2020
Chile,1163880,17287,07/04/2020
Chile,1181884,18004,07/05/2020
Chile,1198261,16377,07/06/2020
Chile,1210326,12065,07/07/2020
Chile,1220790,10464,07/08/2020
Chile,1237632,16842,07/09/2020
Chile,1255359,17727,07/10/2020
Chile,1273627,18268,07/11/2020
Chile,1292798,19171,07/12/2020
Chile,1310265,17467,07/13/2020
Chile,1322503,12238,07/14/2020
Chile,1334712,12209,07/15/2020
Chile,1351904,17192,07/16/2020
Chile,1370603,18699,07/17/2020
Chile,1388319,17716,07/18/2020
Chile,1404047,15728,07/19/2020
Chile,1420390,16343,07/20/2020
Chile,1432980,12590,07/21/2020
Chile,1445773,12793,07/22/2020
Chile,1464640,18867,07/23/2020
Chile,1485711,21071,07/24/2020
Chile,1504844,19133,07/25/2020
Chile,1524553,19709,07/26/2020
Chile,1546097,21544,07/27/2020
Chile,1563693,17596,07/28/2020
Chile,1580823,17130,07/29/2020
Chile,1601118,20295,07/30/2020
Chile,1623992,22874,07/31/2020
Chile,1648390,24398,08/01/2020
Chile,1673289,24899,08/02/2020
Chile,1697558,24269,08/03/2020
Chile,1716415,18857,08/04/2020
Chile,1737813,21398,08/05/2020
Chile,1760615,22802,08/06/2020
Chile,1785858,25243,08/07/2020
Chile,1812895,27037,08/08/2020
Chile,1841355,28460,08/09/2020
Chile,1867367,26012,08/10/2020
Chile,1889616,22249,08/11/2020
Chile,1908964,19348,08/12/2020
Chile,1932592,23628,08/13/2020
Chile,1960210,27618,08/14/2020
Chile,1988709,28499,08/15/2020
Chile,2019591,30882,08/16/2020
Chile,2044880,25289,08/17/2020
Chile,2068079,23199,08/18/2020
Chile,2087354,19275,08/19/2020
Chile,2113632,26278,08/20/2020
Chile,2142301,28669,08/21/2020
Chile,2172028,29727,08/22/2020
Chile,2204009,31981,08/23/2020
Chile,2231463,27454,08/24/2020
Chile,2255966,24503,08/25/2020
Chile,2276223,20257,08/26/2020
Chile,2303242,27019,08/27/2020
Chile,2333516,30274,08/28/2020
Chile,2365753,32237,08/29/2020
Chile,2400522,34769,08/30/2020
Chile,2432436,31914,08/31/2020
Chile,2458762,26326,09/01/2020
Chile,2481508,22746,09/02/2020
Chile,2508750,27242,09/03/2020
Chile,2540718,31968,09/04/2020
Chile,2575313,34595,09/05/2020
Chile,2610602,35289,09/06/2020
Chile,2641589,30987,09/07/2020
Chile,2669569,27980,09/08/2020
Chile,2691374,21805,09/09/2020
Chile,2719687,28313,09/10/2020
Chile,2753769,34082,09/11/2020
Chile,2791831,38062,09/12/2020
Chile,2828129,36298,09/13/2020
Chile,2860706,32577,09/14/2020
Chile,2887903,27197,09/15/2020
Chile,2911005,23102,09/16/2020
Chile,2942651,31646,09/17/2020
Chile,2975891,33240,09/18/2020
Chile,3010713,34822,09/19/2020
Chile,3038333,27620,09/20/2020
Chile,3055155,16822,09/21/2020
Chile,3068544,13389,09/22/2020
Chile,3084117,15573,09/23/2020
Chile,3113195,29078,09/24/2020
Chile,3150848,37653,09/25/2020
Chile,3189009,38161,09/26/2020
Chile,3228414,39405,09/27/2020
Chile,3265887,37473,09/28/2020
Chile,3294806,28919,09/29/2020
Chile,3322315,27509,09/30/2020
Chile,3355848,33533,10/01/2020
Chile,3394522,38674,10/02/2020
Chile,3430220,35698,10/03/2020
Chile,3466553,36333,10/04/2020
Chile,3502751,36198,10/05/2020
Chile,3529067,26316,10/06/2020
Chile,3548773,19706,10/07/2020
Chile,3581727,32954,10/08/2020
Chile,3618019,36292,10/09/2020
Chile,3654041,36022,10/10/2020
Chile,3693252,39211,10/11/2020
Chile,3729159,35907,10/12/2020
Chile,3754762,25603,10/13/2020
Chile,3772113,17351,10/14/2020
Chile,3790118,18005,10/15/2020
Chile,3821206,31088,10/16/2020
Chile,3857820,36614,10/17/2020
Chile,3894941,37121,10/18/2020
Chile,3929612,34671,10/19/2020
Chile,3955343,25731,10/20/2020
Chile,3974189,18846,10/21/2020
Chile,4005923,31734,10/22/2020
Chile,4043282,37359,10/23/2020
Chile,4081078,37796,10/24/2020
Chile,4119551,38473,10/25/2020
Chile,4157383,37832,10/26/2020
Chile,4177395,20012,10/27/2020
Chile,4199217,21822,10/28/2020
Chile,4232623,33406,10/29/2020
Chile,4269503,36880,10/30/2020
Chile,4308761,39258,10/31/2020
Chile,4349913,41152,11/01/2020
Chile,4386173,36260,11/02/2020
Chile,4409827,23654,11/03/2020
Chile,4427858,18031,11/04/2020
Chile,4462086,34228,11/05/2020
Chile,4502579,40493,11/06/2020
Chile,4541869,39290,11/07/2020
Chile,4583940,42071,11/08/2020
Chile,4621271,37331,11/09/2020
Chile,4645202,23931,11/10/2020
Chile,4667350,22148,11/11/2020
Chile,4703058,35708,11/12/2020
Chile,4741341,38283,11/13/2020
Chile,4781863,40522,11/14/2020
Chile,4822677,40814,11/15/2020
Chile,4860006,37329,11/16/2020
Chile,4882709,22703,11/17/2020
Chile,4902934,20225,11/18/2020
Chile,4938248,35314,11/19/2020
Chile,4977478,39230,11/20/2020
Chile,5017064,39586,11/21/2020
Chile,5057098,40034,11/22/2020
Chile,5095476,38378,11/23/2020
Chile,5118236,22760,11/24/2020
Chile,5138616,20380,11/25/2020
Chile,5174795,36179,11/26/2020
Chile,5213721,38926,11/27/2020
Chile,5253183,39462,11/28/2020
Chile,5295957,42774,11/29/2020
Chile,5333453,37496,11/30/2020
Chile,5357133,23680,12/01/2020
Chile,5378733,21600,12/02/2020
Chile,5414795,36062,12/03/2020
Chile,5455436,40641,12/04/2020
Chile,5495597,40161,12/05/2020
Chile,5537774,42177,12/06/2020
Chile,5576517,38743,12/07/2020
Chile,5604702,28185,12/08/2020
Chile,5626894,22192,12/09/2020
Chile,5659403,32509,12/10/2020
Chile,5686946,27543,12/11/2020
Chile,5727305,40359,12/12/2020
Chile,5775305,48000,12/13/2020
Chile,5822181,46876,12/14/2020
Chile,5851663,29482,12/15/2020
Chile,5877562,25899,12/16/2020
Chile,5917623,40061,12/17/2020
Chile,5965157,47534,12/18/2020
Chile,6011883,46726,12/19/2020
Chile,6062168,50285,12/20/2020
Chile,6107861,45693,12/21/2020
Chile,6137766,29905,12/22/2020
Chile,6169000,31234,12/23/2020
Chile,6213304,44304,12/24/2020
Chile,6261315,48011,12/25/2020
Chile,6309588,48273,12/26/2020
Chile,6336885,27297,12/27/2020
Chile,6360376,23491,12/28/2020
Chile,6382766,22390,12/29/2020
Chile,6408858,26092,12/30/2020
Chile,6451428,42570,12/31/2020
Chile,6502011,50583,01/01/2021
Chile,6548189,46178,01/02/2021
Chile,6577973,29784,01/03/2021
Chile,6603470,25497,01/04/2021
Chile,6629287,25817,01/05/2021
Chile,6661323,32036,01/06/2021
Chile,6709041,47718,01/07/2021
Chile,6763082,54041,01/08/2021
Chile,6821198,58116,01/09/2021
Chile,6880924,59726,01/10/2021
Chile,6938362,57438,01/11/2021
Chile,6981084,42722,01/12/2021
Chile,7022544,41460,01/13/2021
Chile,7076660,54116,01/14/2021
Chile,7135637,58977,01/15/2021
Chile,7200836,65199,01/16/2021
Chile,7269294,68458,01/17/2021
Chile,7324967,55673,01/18/2021
Chile,7366980,42013,01/19/2021
Chile,7408484,41504,01/20/2021
Chile,7465412,56928,01/21/2021
Chile,7527928,62516,01/22/2021
Chile,7586356,58428,01/23/2021
Chile,7651856,65500,01/24/2021
Chile,7707085,55229,01/25/2021
Chile,7750080,42995,01/26/2021
Chile,7789635,39555,01/27/2021
Chile,7843425,53790,01/28/2021
Chile,7905366,61941,01/29/2021
Chile,7968674,63308,01/30/2021
Chile,8029108,60434,01/31/2021
Chile,8087817,58709,02/01/2021
Chile,8133205,45388,02/02/2021
Chile,8165693,32488,02/03/2021
Chile,8217733,52040,02/04/2021
Chile,8273884,56151,02/05/2021
Chile,8333834,59950,02/06/2021
Chile,8388777,54943,02/07/2021
Chile,8439282,50505,02/08/2021
Chile,8478306,39024,02/09/2021
Chile,8507048,28742,02/10/2021
Chile,8559790,52742,02/11/2021
Chile,8615052,55262,02/12/2021
Chile,8669772,54720,02/13/2021
Chile,8724695,54923,02/14/2021
Chile,8775309,50614,02/15/2021
Chile,8809502,34193,02/16/2021
Chile,8834416,24914,02/17/2021
Chile,8885612,51196,02/18/2021
Chile,8935296,49684,02/19/2021
Chile,8987249,51953,02/20/2021
Chile,9037277,50028,02/21/2021
Chile,9091927,54650,02/22/2021
Chile,9123413,31486,02/23/2021
Chile,9152297,28884,02/24/2021
Chile,9203323,51026,02/25/2021
Chile,9258233,54910,02/26/2021
Chile,9313533,55300,02/27/2021
Chile,9366844,53311,02/28/2021
Chile,9423598,56754,03/01/2021
Chile,9455215,31617,03/02/2021
Chile,9482366,27151,03/03/2021
Chile,9538043,55677,03/04/2021
Chile,9598763,60720,03/05/2021
Chile,9657954,59191,03/06/2021
Chile,9721537,63583,03/07/2021
Chile,9783544,62007,03/08/2021
Chile,9819159,35615,03/09/2021
Chile,9854165,35006,03/10/2021
Chile,9916911,62746,03/11/2021
dominican-republic,88,0,03/18/2020
dominican-republic,288,0,03/20/2020
dominican-republic,597,309,03/21/2020
dominican-republic,788,191,03/22/2020
dominican-republic,973,185,03/23/2020
dominican-republic,1107,134,03/24/2020
dominican-republic,1448,341,03/25/2020
dominican-republic,1730,282,03/26/2020
dominican-republic,2153,423,03/27/2020
dominican-republic,2590,437,03/28/2020
dominican-republic,2956,366,03/29/2020
dominican-republic,3255,299,03/30/2020
dominican-republic,3702,447,03/31/2020
dominican-republic,4018,316,04/01/2020
dominican-republic,4200,182,04/02/2020
dominican-republic,4542,342,04/03/2020
dominican-republic,5183,641,04/04/2020
dominican-republic,5489,306,04/05/2020
dominican-republic,5820,331,04/06/2020
dominican-republic,6358,538,04/07/2020
dominican-republic,7151,793,04/08/2020
dominican-republic,7936,785,04/09/2020
dominican-republic,8469,533,04/10/2020
dominican-republic,9275,806,04/11/2020
dominican-republic,10075,800,04/12/2020
dominican-republic,10448,373,04/13/2020
dominican-republic,11741,1293,04/14/2020
dominican-republic,12229,488,04/15/2020
dominican-republic,13282,1053,04/16/2020
dominican-republic,14373,1091,04/17/2020
dominican-republic,15583,1210,04/18/2020
dominican-republic,16682,1099,04/19/2020
dominican-republic,16973,291,04/20/2020
dominican-republic,18261,1288,04/21/2020
dominican-republic,19280,1019,04/22/2020
dominican-republic,20270,990,04/23/2020
dominican-republic,21284,1014,04/24/2020
dominican-republic,22498,1214,04/25/2020
dominican-republic,23485,987,04/26/2020
dominican-republic,23979,494,04/27/2020
dominican-republic,25368,1389,04/28/2020
dominican-republic,26981,1613,04/29/2020
dominican-republic,28446,1465,04/30/2020
dominican-republic,30102,1656,05/01/2020
dominican-republic,32025,1923,05/02/2020
dominican-republic,33377,1352,05/03/2020
dominican-republic,34336,959,05/04/2020
dominican-republic,35340,1004,05/05/2020
dominican-republic,36959,1619,05/06/2020
dominican-republic,38543,1584,05/07/2020
dominican-republic,40591,2048,05/08/2020
dominican-republic,42615,2024,05/09/2020
dominican-republic,44287,1672,05/10/2020
dominican-republic,45325,1038,05/11/2020
dominican-republic,47117,1792,05/12/2020
dominican-republic,47863,746,05/13/2020
dominican-republic,50108,2245,05/14/2020
dominican-republic,52359,2251,05/15/2020
dominican-republic,53280,921,05/16/2020
dominican-republic,55469,2189,05/17/2020
dominican-republic,58357,2888,05/18/2020
dominican-republic,59976,1619,05/19/2020
dominican-republic,61330,1354,05/20/2020
dominican-republic,63519,2189,05/21/2020
dominican-republic,65355,1836,05/22/2020
dominican-republic,67940,2585,05/23/2020
dominican-republic,69608,1668,05/24/2020
dominican-republic,70972,1364,05/25/2020
dominican-republic,73121,2149,05/26/2020
dominican-republic,74612,1491,05/27/2020
dominican-republic,76930,2318,05/28/2020
dominican-republic,79172,2242,05/29/2020
dominican-republic,81647,2475,05/30/2020
dominican-republic,83444,1797,05/31/2020
dominican-republic,84638,1194,06/01/2020
dominican-republic,86285,1647,06/02/2020
dominican-republic,88056,1771,06/03/2020
dominican-republic,90141,2085,06/04/2020
dominican-republic,92220,2079,06/05/2020
dominican-republic,94511,2291,06/06/2020
dominican-republic,97040,2529,06/07/2020
dominican-republic,98100,1060,06/08/2020
dominican-republic,100035,1935,06/09/2020
dominican-republic,102500,2465,06/10/2020
dominican-republic,105016,2516,06/11/2020
dominican-republic,107175,2159,06/12/2020
dominican-republic,109022,1847,06/13/2020
dominican-republic,110781,1759,06/14/2020
dominican-republic,112603,1822,06/15/2020
dominican-republic,114535,1932,06/16/2020
dominican-republic,117119,2584,06/17/2020
dominican-republic,119319,2200,06/18/2020
dominican-republic,122646,3327,06/19/2020
dominican-republic,125868,3222,06/20/2020
dominican-republic,128775,2907,06/21/2020
dominican-republic,130745,1970,06/22/2020
dominican-republic,133718,2973,06/23/2020
dominican-republic,135969,2251,06/24/2020
dominican-republic,138698,2729,06/25/2020
dominican-republic,142340,3642,06/26/2020
dominican-republic,146060,3720,06/27/2020
dominican-republic,148208,2148,06/28/2020
dominican-republic,150919,2711,06/29/2020
dominican-republic,154129,3210,06/30/2020
dominican-republic,157045,2916,07/01/2020
dominican-republic,160541,3496,07/02/2020
dominican-republic,163727,3186,07/03/2020
dominican-republic,167372,3645,07/04/2020
dominican-republic,169999,2627,07/05/2020
dominican-republic,171097,1098,07/06/2020
dominican-republic,174751,3654,07/07/2020
dominican-republic,178838,4087,07/08/2020
dominican-republic,182263,3425,07/09/2020
dominican-republic,185853,3590,07/10/2020
dominican-republic,189391,3538,07/11/2020
dominican-republic,192360,2969,07/12/2020
